transaction_id,card_id,merchant_id,amount,currency,country,mcc,device_id,ip_address,timestamp
tx_3586,card_10,m_275,135.38,USD,KZ,5411,d_49,10.0.76.130,2026-04-12T17:31:54.954878+00:00
tx_3587,card_22,m_176,68.80,USD,US,5411,d_44,10.0.185.63,2026-04-12T17:32:04.954886+00:00
tx_3588,card_28,m_193,73.69,USD,TR,5732,d_73,10.0.241.98,2026-04-12T17:32:14.954895+00:00
tx_3589,card_14,m_213,63.59,USD,DE,5732,d_55,10.0.43.10,2026-04-12T17:32:24.954904+00:00
tx_3590,card_6,m_216,179.90,USD,DE,5999,d_39,10.0.130.181,2026-04-12T17:32:34.954913+00:00
tx_3591,card_20,m_65,3715.43,USD,ID,5732,d_396,10.0.38.153,2026-04-12T17:32:44.954922+00:00
tx_3592,card_8,m_220,151.79,USD,DE,5812,d_81,10.0.183.213,2026-04-12T17:32:54.954930+00:00
tx_3593,card_24,m_137,64.67,USD,DE,5812,d_23,10.0.172.34,2026-04-12T17:33:04.954939+00:00
tx_3594,card_1,m_86,114.12,USD,TR,5732,d_28,10.0.20.228,2026-04-12T17:33:14.954948+00:00
tx_3595,card_6,m_107,135.10,USD,DE,5999,d_418,10.0.52.167,2026-04-12T17:33:24.954956+00:00
tx_3596,card_20,m_219,62.50,USD,TR,5812,d_283,10.0.157.251,2026-04-12T17:33:34.954965+00:00
tx_3597,card_1,m_250,164.55,USD,TR,5411,d_153,10.0.161.26,2026-04-12T17:33:44.954974+00:00
tx_3598,card_24,m_248,2471.13,USD,VN,7995,d_458,10.0.4.91,2026-04-12T17:33:54.954984+00:00
tx_3599,card_3,m_15,35.23,USD,TR,5411,d_416,10.0.190.240,2026-04-12T17:34:04.954992+00:00
tx_3600,card_2,m_33,104.65,USD,US,5411,d_335,10.0.158.48,2026-04-12T17:34:14.955001+00:00
tx_3601,card_8,m_54,124.00,USD,US,5999,d_101,10.0.47.101,2026-04-12T17:34:24.955009+00:00
tx_3602,card_25,m_118,26.22,USD,TR,5999,d_19,10.0.134.90,2026-04-12T17:34:34.955018+00:00
tx_3603,card_2,m_243,21.26,USD,KZ,5411,d_277,10.0.169.246,2026-04-12T17:34:44.955027+00:00
tx_3604,card_27,m_299,91.63,USD,US,5732,d_13,10.0.195.21,2026-04-12T17:34:54.955035+00:00
tx_3605,card_21,m_21,38.28,USD,US,5411,d_191,10.0.115.155,2026-04-12T17:35:04.955044+00:00
tx_3606,card_30,m_223,90.81,USD,US,5812,d_477,10.0.71.180,2026-04-12T17:35:14.955052+00:00
tx_3607,card_8,m_188,3589.85,USD,BR,7995,d_457,10.0.16.175,2026-04-12T17:35:24.955062+00:00
tx_3608,card_16,m_62,50.23,USD,US,5812,d_453,10.0.95.189,2026-04-12T17:35:34.955070+00:00
tx_3609,card_9,m_201,32.10,USD,DE,5732,d_107,10.0.154.13,2026-04-12T17:35:44.955079+00:00
tx_3610,card_9,m_92,2030.16,USD,ID,7995,d_320,10.0.31.87,2026-04-12T17:35:54.955088+00:00
tx_3611,card_2,m_135,167.30,USD,US,5812,d_118,10.0.0.228,2026-04-12T17:36:04.955097+00:00
tx_3612,card_29,m_17,2781.23,USD,ID,5732,d_18,10.0.110.230,2026-04-12T17:36:14.955106+00:00
tx_3613,card_17,m_245,4178.48,USD,ID,7995,d_155,10.0.50.217,2026-04-12T17:36:24.955116+00:00
tx_3614,card_10,m_118,84.59,USD,KZ,5411,d_341,10.0.191.144,2026-04-12T17:36:34.955124+00:00
tx_3615,card_9,m_103,135.65,USD,TR,5411,d_62,10.0.148.15,2026-04-12T17:36:44.955133+00:00
tx_3616,card_17,m_104,3925.33,USD,BR,5812,d_431,10.0.56.160,2026-04-12T17:36:54.955142+00:00
tx_3617,card_13,m_167,38.58,USD,US,5411,d_10,10.0.41.224,2026-04-12T17:37:04.955151+00:00
tx_3618,card_7,m_22,1342.96,USD,VN,5732,d_4,10.0.151.119,2026-04-12T17:37:14.955160+00:00
tx_3619,card_14,m_170,74.55,USD,TR,5999,d_117,10.0.87.43,2026-04-12T17:37:24.955169+00:00
tx_3620,card_3,m_193,117.68,USD,US,5732,d_187,10.0.134.61,2026-04-12T17:37:34.955177+00:00
tx_3621,card_6,m_34,127.55,USD,DE,5411,d_307,10.0.97.181,2026-04-12T17:37:44.955186+00:00
tx_3622,card_29,m_185,36.91,USD,DE,5812,d_247,10.0.255.184,2026-04-12T17:37:54.955195+00:00
tx_3623,card_24,m_270,38.23,USD,US,5411,d_103,10.0.141.62,2026-04-12T17:38:04.955205+00:00
tx_3624,card_14,m_222,962.28,USD,VN,7995,d_331,10.0.130.102,2026-04-12T17:38:14.955214+00:00
tx_3625,card_15,m_32,90.31,USD,DE,5732,d_318,10.0.84.172,2026-04-12T17:38:24.955222+00:00
tx_3626,card_12,m_19,113.01,USD,DE,5732,d_257,10.0.20.149,2026-04-12T17:38:34.955231+00:00
tx_3627,card_8,m_80,130.14,USD,US,5411,d_84,10.0.89.97,2026-04-12T17:38:44.955239+00:00
tx_3628,card_7,m_36,86.65,USD,US,5999,d_1,10.0.159.129,2026-04-12T17:38:54.955248+00:00
tx_3629,card_3,m_126,52.44,USD,TR,5411,d_412,10.0.212.63,2026-04-12T17:39:04.955257+00:00
tx_3630,card_13,m_174,49.84,USD,TR,5999,d_496,10.0.65.28,2026-04-12T17:39:14.955265+00:00
tx_3631,card_15,m_237,5.11,USD,KZ,5999,d_495,10.0.112.104,2026-04-12T17:39:24.955274+00:00
tx_3632,card_2,m_238,128.43,USD,US,5999,d_208,10.0.81.8,2026-04-12T17:39:34.955282+00:00
tx_3633,card_20,m_47,168.01,USD,DE,5999,d_470,10.0.201.223,2026-04-12T17:39:44.955291+00:00
tx_3634,card_16,m_141,16.82,USD,TR,5732,d_474,10.0.85.103,2026-04-12T17:39:54.955299+00:00
tx_3635,card_18,m_283,71.82,USD,US,5411,d_408,10.0.33.154,2026-04-12T17:40:04.955308+00:00
tx_3636,card_13,m_145,2084.25,USD,ID,5411,d_151,10.0.241.21,2026-04-12T17:40:14.955317+00:00
tx_3637,card_6,m_169,141.94,USD,KZ,5732,d_363,10.0.244.142,2026-04-12T17:40:24.955326+00:00
tx_3638,card_17,m_275,33.38,USD,KZ,5812,d_307,10.0.59.16,2026-04-12T17:40:34.955335+00:00
tx_3639,card_22,m_64,145.76,USD,US,5999,d_293,10.0.177.240,2026-04-12T17:40:44.955343+00:00
tx_3640,card_4,m_154,3396.85,USD,BR,7995,d_279,10.0.215.185,2026-04-12T17:40:54.955353+00:00
tx_3641,card_4,m_78,90.75,USD,US,5999,d_183,10.0.63.88,2026-04-12T17:41:04.955361+00:00
tx_3642,card_23,m_110,37.94,USD,US,5732,d_372,10.0.83.119,2026-04-12T17:41:14.955390+00:00
tx_3643,card_4,m_1,59.56,USD,DE,5411,d_182,10.0.21.23,2026-04-12T17:41:24.955400+00:00
tx_3644,card_4,m_187,90.88,USD,DE,5732,d_6,10.0.59.101,2026-04-12T17:41:34.955408+00:00
tx_3645,card_23,m_271,86.84,USD,DE,5411,d_224,10.0.152.191,2026-04-12T17:41:44.955417+00:00
tx_3646,card_4,m_254,110.22,USD,TR,5999,d_59,10.0.234.82,2026-04-12T17:41:54.955426+00:00
tx_3647,card_18,m_279,68.69,USD,KZ,5812,d_297,10.0.49.13,2026-04-12T17:42:04.955434+00:00
tx_3648,card_9,m_65,157.61,USD,KZ,5411,d_73,10.0.76.199,2026-04-12T17:42:14.955443+00:00
tx_3649,card_22,m_147,121.14,USD,KZ,5732,d_405,10.0.142.76,2026-04-12T17:42:24.955451+00:00
tx_3650,card_13,m_2,175.45,USD,US,5411,d_236,10.0.124.187,2026-04-12T17:42:34.955460+00:00
tx_3651,card_8,m_173,119.16,USD,KZ,5411,d_310,10.0.248.102,2026-04-12T17:42:44.955469+00:00
tx_3652,card_15,m_180,1175.81,USD,ID,7995,d_168,10.0.33.250,2026-04-12T17:42:54.955478+00:00
tx_3653,card_15,m_276,85.84,USD,TR,5812,d_253,10.0.121.147,2026-04-12T17:43:04.955487+00:00
tx_3654,card_26,m_72,170.74,USD,DE,5812,d_299,10.0.205.132,2026-04-12T17:43:14.955496+00:00
tx_3655,card_28,m_144,94.39,USD,US,5812,d_495,10.0.188.125,2026-04-12T17:43:24.955505+00:00
tx_3656,card_17,m_148,41.64,USD,TR,5732,d_296,10.0.19.63,2026-04-12T17:43:34.955513+00:00
tx_3657,card_15,m_299,28.44,USD,TR,5411,d_346,10.0.206.247,2026-04-12T17:43:44.955521+00:00
tx_3658,card_1,m_35,151.85,USD,KZ,5411,d_430,10.0.148.90,2026-04-12T17:43:54.955530+00:00
tx_3659,card_5,m_66,83.27,USD,KZ,5732,d_467,10.0.152.236,2026-04-12T17:44:04.955538+00:00
tx_3660,card_10,m_198,3107.16,USD,BR,5812,d_24,10.0.117.121,2026-04-12T17:44:14.955548+00:00
tx_3661,card_6,m_152,99.52,USD,KZ,5999,d_113,10.0.102.179,2026-04-12T17:44:24.955568+00:00
tx_3662,card_14,m_91,100.02,USD,KZ,5812,d_54,10.0.80.31,2026-04-12T17:44:34.955577+00:00
tx_3663,card_14,m_189,166.12,USD,TR,5732,d_184,10.0.209.85,2026-04-12T17:44:44.955585+00:00
tx_3664,card_28,m_235,62.45,USD,KZ,5999,d_462,10.0.166.3,2026-04-12T17:44:54.955593+00:00
tx_3665,card_23,m_12,1930.51,USD,ID,5732,d_272,10.0.163.176,2026-04-12T17:45:04.955603+00:00
tx_3666,card_5,m_232,122.21,USD,DE,5999,d_75,10.0.229.101,2026-04-12T17:45:14.955612+00:00
tx_3667,card_7,m_155,3900.49,USD,BR,5999,d_295,10.0.54.114,2026-04-12T17:45:24.955621+00:00
tx_3668,card_22,m_242,126.93,USD,US,5999,d_131,10.0.38.194,2026-04-12T17:45:34.955629+00:00
tx_3669,card_11,m_148,57.79,USD,DE,5812,d_415,10.0.25.212,2026-04-12T17:45:44.955638+00:00
tx_3670,card_15,m_15,3722.29,USD,BR,7995,d_445,10.0.186.99,2026-04-12T17:45:54.955647+00:00
tx_3671,card_29,m_167,1086.75,USD,BR,7995,d_80,10.0.251.235,2026-04-12T17:46:04.955657+00:00
tx_3672,card_21,m_84,1356.91,USD,BR,5732,d_217,10.0.127.169,2026-04-12T17:46:14.955666+00:00
tx_3673,card_6,m_23,39.19,USD,KZ,5411,d_80,10.0.242.82,2026-04-12T17:46:24.955675+00:00
tx_3674,card_28,m_276,2871.03,USD,ID,5812,d_494,10.0.5.20,2026-04-12T17:46:34.955684+00:00
tx_3675,card_26,m_241,1035.99,USD,ID,7995,d_326,10.0.173.248,2026-04-12T17:46:44.955694+00:00
tx_3676,card_11,m_134,8.66,USD,KZ,5999,d_176,10.0.187.106,2026-04-12T17:46:54.955703+00:00
tx_3677,card_1,m_210,3689.13,USD,VN,7995,d_347,10.0.131.125,2026-04-12T17:47:04.955712+00:00
tx_3678,card_25,m_272,52.13,USD,KZ,5411,d_199,10.0.109.206,2026-04-12T17:47:14.955721+00:00
tx_3679,card_1,m_270,122.42,USD,TR,5411,d_329,10.0.2.84,2026-04-12T17:47:24.955729+00:00
tx_3680,card_12,m_266,119.43,USD,TR,5732,d_48,10.0.123.19,2026-04-12T17:47:34.955738+00:00
tx_3681,card_6,m_33,177.11,USD,TR,5812,d_61,10.0.85.17,2026-04-12T17:47:44.955746+00:00
tx_3682,card_8,m_43,67.56,USD,KZ,5999,d_301,10.0.31.232,2026-04-12T17:47:54.955755+00:00
tx_3683,card_16,m_48,12.32,USD,US,5732,d_304,10.0.51.214,2026-04-12T17:48:04.955764+00:00
tx_3684,card_20,m_291,168.50,USD,KZ,5732,d_273,10.0.17.207,2026-04-12T17:48:14.955772+00:00
tx_3685,card_20,m_164,3292.25,USD,ID,5812,d_253,10.0.87.148,2026-04-12T17:48:24.955781+00:00
tx_3686,card_11,m_144,79.48,USD,TR,5411,d_246,10.0.220.45,2026-04-12T17:48:34.955790+00:00
tx_3687,card_23,m_290,25.05,USD,KZ,5732,d_115,10.0.32.144,2026-04-12T17:48:44.955799+00:00
tx_3688,card_5,m_25,1782.68,USD,ID,5411,d_325,10.0.208.45,2026-04-12T17:48:54.955808+00:00
tx_3689,card_16,m_125,128.28,USD,KZ,5732,d_219,10.0.224.170,2026-04-12T17:49:04.955816+00:00
tx_3690,card_24,m_186,61.84,USD,US,5732,d_279,10.0.60.117,2026-04-12T17:49:14.955825+00:00
tx_3691,card_13,m_102,47.97,USD,TR,5732,d_228,10.0.183.24,2026-04-12T17:49:24.955833+00:00
tx_3692,card_25,m_78,21.08,USD,DE,5732,d_385,10.0.157.15,2026-04-12T17:49:34.955842+00:00
tx_3693,card_4,m_28,2381.63,USD,BR,5812,d_201,10.0.45.121,2026-04-12T17:49:44.955851+00:00
tx_3694,card_8,m_43,8.81,USD,US,5732,d_150,10.0.190.183,2026-04-12T17:49:54.955860+00:00
tx_3695,card_4,m_122,79.81,USD,TR,5732,d_411,10.0.38.17,2026-04-12T17:50:04.955868+00:00
tx_3696,card_19,m_153,88.74,USD,KZ,5812,d_464,10.0.81.201,2026-04-12T17:50:14.955877+00:00
tx_3697,card_18,m_124,106.29,USD,DE,5999,d_405,10.0.78.129,2026-04-12T17:50:24.955885+00:00
tx_3698,card_19,m_198,118.83,USD,KZ,5812,d_494,10.0.139.33,2026-04-12T17:50:34.955893+00:00
tx_3699,card_3,m_58,6.78,USD,US,5812,d_462,10.0.101.136,2026-04-12T17:50:44.955902+00:00
tx_3700,card_23,m_265,25.70,USD,KZ,5732,d_390,10.0.37.225,2026-04-12T17:50:54.955910+00:00
tx_3701,card_30,m_162,111.43,USD,US,5812,d_213,10.0.189.133,2026-04-12T17:51:04.955919+00:00
tx_3702,card_14,m_270,126.06,USD,KZ,5732,d_80,10.0.188.175,2026-04-12T17:51:14.955927+00:00
tx_3703,card_11,m_53,170.00,USD,DE,5812,d_292,10.0.92.1,2026-04-12T17:51:24.955936+00:00
tx_3704,card_24,m_82,75.76,USD,US,5812,d_320,10.0.85.3,2026-04-12T17:51:34.955945+00:00
tx_3705,card_15,m_141,91.19,USD,KZ,5411,d_187,10.0.67.207,2026-04-12T17:51:44.955953+00:00
tx_3706,card_19,m_193,176.55,USD,KZ,5732,d_251,10.0.127.205,2026-04-12T17:51:54.955962+00:00
tx_3707,card_28,m_4,9.21,USD,TR,5411,d_333,10.0.228.36,2026-04-12T17:52:04.955970+00:00
tx_3708,card_4,m_101,33.26,USD,DE,5999,d_349,10.0.79.23,2026-04-12T17:52:14.955979+00:00
tx_3709,card_1,m_166,163.01,USD,KZ,5411,d_388,10.0.63.103,2026-04-12T17:52:24.955987+00:00
tx_3710,card_20,m_172,106.79,USD,DE,5812,d_166,10.0.23.136,2026-04-12T17:52:34.955996+00:00
tx_3711,card_17,m_16,179.17,USD,TR,5411,d_176,10.0.219.58,2026-04-12T17:52:44.956004+00:00
tx_3712,card_7,m_161,2012.48,USD,ID,5411,d_148,10.0.221.147,2026-04-12T17:52:54.956013+00:00
tx_3713,card_3,m_170,28.32,USD,TR,5411,d_129,10.0.195.125,2026-04-12T17:53:04.956022+00:00
tx_3714,card_6,m_160,159.37,USD,KZ,5999,d_465,10.0.117.187,2026-04-12T17:53:14.956031+00:00
tx_3715,card_17,m_132,17.40,USD,KZ,5812,d_385,10.0.46.78,2026-04-12T17:53:24.956039+00:00
tx_3716,card_29,m_33,86.91,USD,DE,5999,d_50,10.0.240.144,2026-04-12T17:53:34.956048+00:00
tx_3717,card_11,m_171,93.98,USD,DE,5999,d_62,10.0.8.36,2026-04-12T17:53:44.956057+00:00
tx_3718,card_22,m_70,52.29,USD,DE,5812,d_166,10.0.8.157,2026-04-12T17:53:54.956065+00:00
tx_3719,card_22,m_232,172.70,USD,US,5812,d_150,10.0.216.162,2026-04-12T17:54:04.956074+00:00
tx_3720,card_22,m_179,81.77,USD,DE,5411,d_366,10.0.1.51,2026-04-12T17:54:14.956083+00:00
tx_3721,card_3,m_164,27.99,USD,DE,5812,d_339,10.0.72.151,2026-04-12T17:54:24.956091+00:00
tx_3722,card_24,m_289,177.54,USD,US,5732,d_479,10.0.180.71,2026-04-12T17:54:34.956100+00:00
tx_3723,card_2,m_4,1330.75,USD,ID,7995,d_252,10.0.195.32,2026-04-12T17:54:44.956109+00:00
tx_3724,card_1,m_107,55.76,USD,TR,5999,d_381,10.0.239.13,2026-04-12T17:54:54.956118+00:00
tx_3725,card_1,m_68,49.54,USD,DE,5812,d_18,10.0.115.50,2026-04-12T17:55:04.956126+00:00
tx_3726,card_2,m_25,2899.29,USD,ID,5812,d_239,10.0.160.163,2026-04-12T17:55:14.956136+00:00
tx_3727,card_9,m_280,70.10,USD,US,5999,d_71,10.0.138.187,2026-04-12T17:55:24.956144+00:00
tx_3728,card_24,m_49,84.75,USD,KZ,5999,d_369,10.0.208.56,2026-04-12T17:55:34.956153+00:00
tx_3729,card_17,m_200,43.69,USD,US,5812,d_284,10.0.46.236,2026-04-12T17:55:44.956161+00:00
tx_3730,card_21,m_139,150.04,USD,DE,5732,d_105,10.0.11.37,2026-04-12T17:55:54.956170+00:00
tx_3731,card_8,m_121,122.42,USD,US,5732,d_256,10.0.116.207,2026-04-12T17:56:04.956199+00:00
tx_3732,card_18,m_146,83.10,USD,KZ,5999,d_33,10.0.125.125,2026-04-12T17:56:14.956208+00:00
tx_3733,card_29,m_285,75.57,USD,TR,5999,d_58,10.0.203.156,2026-04-12T17:56:24.956218+00:00
tx_3734,card_11,m_162,3783.32,USD,ID,5812,d_356,10.0.225.43,2026-04-12T17:56:34.956232+00:00
tx_3735,card_18,m_183,8.68,USD,DE,5732,d_18,10.0.68.31,2026-04-12T17:56:44.956244+00:00
tx_3736,card_6,m_292,166.77,USD,KZ,5999,d_181,10.0.27.201,2026-04-12T17:56:54.956254+00:00
tx_3737,card_27,m_65,3519.46,USD,ID,7995,d_174,10.0.94.238,2026-04-12T17:57:04.956263+00:00
tx_3738,card_22,m_169,56.84,USD,DE,5732,d_33,10.0.60.32,2026-04-12T17:57:14.956272+00:00
tx_3739,card_25,m_141,144.06,USD,KZ,5732,d_260,10.0.118.98,2026-04-12T17:57:24.956280+00:00
tx_3740,card_19,m_268,2854.42,USD,VN,7995,d_64,10.0.107.71,2026-04-12T17:57:34.956289+00:00
tx_3741,card_1,m_109,1745.62,USD,ID,5999,d_251,10.0.26.104,2026-04-12T17:57:44.956299+00:00
tx_3742,card_17,m_111,95.39,USD,DE,5732,d_403,10.0.9.193,2026-04-12T17:57:54.956307+00:00
tx_3743,card_10,m_195,19.68,USD,TR,5411,d_78,10.0.183.63,2026-04-12T17:58:04.956316+00:00
tx_3744,card_19,m_104,7.40,USD,US,5732,d_324,10.0.51.209,2026-04-12T17:58:14.956324+00:00
tx_3745,card_4,m_80,123.82,USD,DE,5732,d_317,10.0.24.164,2026-04-12T17:58:24.956333+00:00
tx_3746,card_30,m_13,6.66,USD,US,5812,d_307,10.0.172.102,2026-04-12T17:58:34.956342+00:00
tx_3747,card_9,m_66,173.17,USD,US,5411,d_364,10.0.103.102,2026-04-12T17:58:44.956350+00:00
tx_3748,card_8,m_187,3928.06,USD,ID,5812,d_81,10.0.56.84,2026-04-12T17:58:54.956359+00:00
tx_3749,card_30,m_46,177.31,USD,US,5732,d_346,10.0.96.75,2026-04-12T17:59:04.956368+00:00
tx_3750,card_7,m_36,84.43,USD,US,5411,d_171,10.0.240.186,2026-04-12T17:59:14.956376+00:00
tx_3751,card_29,m_92,115.65,USD,US,5732,d_348,10.0.56.204,2026-04-12T17:59:24.956385+00:00
tx_3752,card_21,m_174,54.03,USD,DE,5812,d_297,10.0.19.160,2026-04-12T17:59:34.956393+00:00
tx_3753,card_8,m_240,12.29,USD,US,5812,d_40,10.0.38.232,2026-04-12T17:59:44.956402+00:00
tx_3754,card_7,m_260,71.48,USD,US,5411,d_460,10.0.176.103,2026-04-12T17:59:54.956411+00:00
tx_3755,card_13,m_189,2136.55,USD,VN,7995,d_26,10.0.245.189,2026-04-12T18:00:04.956421+00:00
tx_3756,card_15,m_181,158.60,USD,TR,5732,d_411,10.0.204.140,2026-04-12T18:00:14.956429+00:00
tx_3757,card_19,m_175,43.61,USD,TR,5812,d_252,10.0.165.107,2026-04-12T18:00:24.956438+00:00
tx_3758,card_11,m_192,55.18,USD,TR,5411,d_334,10.0.80.120,2026-04-12T18:00:34.956446+00:00
tx_3759,card_12,m_151,107.75,USD,KZ,5812,d_279,10.0.141.170,2026-04-12T18:00:44.956455+00:00
tx_3760,card_25,m_129,178.48,USD,TR,5411,d_365,10.0.52.103,2026-04-12T18:00:54.956463+00:00
tx_3761,card_14,m_156,116.42,USD,TR,5411,d_369,10.0.37.102,2026-04-12T18:01:04.956472+00:00
tx_3762,card_20,m_203,5.26,USD,KZ,5411,d_94,10.0.102.17,2026-04-12T18:01:14.956480+00:00
tx_3763,card_23,m_101,90.20,USD,TR,5411,d_422,10.0.50.242,2026-04-12T18:01:24.956489+00:00
tx_3764,card_22,m_50,26.77,USD,US,5999,d_143,10.0.53.143,2026-04-12T18:01:34.956497+00:00
tx_3765,card_1,m_150,86.40,USD,KZ,5411,d_166,10.0.163.29,2026-04-12T18:01:44.956506+00:00
tx_3766,card_16,m_173,4104.55,USD,BR,5812,d_488,10.0.202.97,2026-04-12T18:01:54.956515+00:00
tx_3767,card_17,m_80,146.22,USD,TR,5999,d_331,10.0.193.29,2026-04-12T18:02:04.956524+00:00
tx_3768,card_12,m_30,123.41,USD,TR,5999,d_190,10.0.194.197,2026-04-12T18:02:14.956532+00:00
tx_3769,card_30,m_204,3048.82,USD,BR,7995,d_272,10.0.159.84,2026-04-12T18:02:24.956541+00:00
tx_3770,card_1,m_132,1275.49,USD,VN,7995,d_110,10.0.121.96,2026-04-12T18:02:34.956551+00:00
tx_3771,card_13,m_115,151.50,USD,US,5812,d_347,10.0.130.95,2026-04-12T18:02:44.956565+00:00
tx_3772,card_22,m_55,103.72,USD,US,5732,d_467,10.0.104.11,2026-04-12T18:02:54.956574+00:00
tx_3773,card_21,m_127,41.14,USD,TR,5411,d_334,10.0.114.235,2026-04-12T18:03:04.956583+00:00
tx_3774,card_22,m_160,155.44,USD,TR,5732,d_220,10.0.7.6,2026-04-12T18:03:14.956591+00:00
tx_3775,card_9,m_271,151.75,USD,US,5999,d_380,10.0.155.37,2026-04-12T18:03:24.956600+00:00
tx_3776,card_7,m_159,9.40,USD,DE,5732,d_385,10.0.196.151,2026-04-12T18:03:34.956608+00:00
tx_3777,card_22,m_165,2829.69,USD,ID,7995,d_398,10.0.116.219,2026-04-12T18:03:44.956618+00:00
tx_3778,card_20,m_29,3232.58,USD,VN,5732,d_123,10.0.73.209,2026-04-12T18:03:54.956627+00:00
tx_3779,card_22,m_101,3957.96,USD,ID,7995,d_391,10.0.63.41,2026-04-12T18:04:04.956636+00:00
tx_3780,card_28,m_196,161.91,USD,DE,5732,d_155,10.0.162.52,2026-04-12T18:04:14.956645+00:00
tx_3781,card_1,m_252,156.94,USD,TR,5411,d_52,10.0.105.120,2026-04-12T18:04:24.956654+00:00
tx_3782,card_18,m_140,30.02,USD,US,5411,d_88,10.0.36.148,2026-04-12T18:04:34.956662+00:00
tx_3783,card_19,m_149,2967.40,USD,ID,5732,d_390,10.0.81.119,2026-04-12T18:04:44.956672+00:00
tx_3784,card_28,m_180,2224.81,USD,VN,5411,d_236,10.0.168.75,2026-04-12T18:04:54.956681+00:00
tx_3785,card_30,m_277,32.82,USD,US,5812,d_226,10.0.230.18,2026-04-12T18:05:04.956690+00:00
tx_3786,card_26,m_54,1953.99,USD,BR,5732,d_408,10.0.229.5,2026-04-12T18:05:14.956699+00:00
tx_3787,card_24,m_220,163.72,USD,KZ,5812,d_441,10.0.138.165,2026-04-12T18:05:24.956708+00:00
tx_3788,card_20,m_213,1436.87,USD,BR,5732,d_364,10.0.127.221,2026-04-12T18:05:34.956717+00:00
tx_3789,card_30,m_24,68.94,USD,DE,5732,d_127,10.0.168.49,2026-04-12T18:05:44.956726+00:00
tx_3790,card_18,m_96,110.53,USD,DE,5732,d_113,10.0.226.41,2026-04-12T18:05:54.956734+00:00
tx_3791,card_20,m_12,158.75,USD,US,5999,d_161,10.0.32.57,2026-04-12T18:06:04.956743+00:00
tx_3792,card_26,m_285,65.17,USD,DE,5999,d_465,10.0.176.165,2026-04-12T18:06:14.956752+00:00
tx_3793,card_8,m_194,2658.79,USD,BR,5999,d_22,10.0.6.199,2026-04-12T18:06:24.956762+00:00
tx_3794,card_26,m_287,145.57,USD,DE,5812,d_38,10.0.50.71,2026-04-12T18:06:34.956770+00:00
tx_3795,card_26,m_109,2736.31,USD,VN,5999,d_270,10.0.202.85,2026-04-12T18:06:44.956780+00:00
tx_3796,card_4,m_92,6.73,USD,TR,5411,d_296,10.0.248.52,2026-04-12T18:06:54.956789+00:00
tx_3797,card_11,m_286,123.32,USD,DE,5411,d_332,10.0.22.241,2026-04-12T18:07:04.956797+00:00
tx_3798,card_4,m_235,17.98,USD,TR,5732,d_164,10.0.202.211,2026-04-12T18:07:14.956806+00:00
tx_3799,card_12,m_40,123.92,USD,DE,5812,d_224,10.0.170.169,2026-04-12T18:07:24.956814+00:00
tx_3800,card_28,m_277,107.07,USD,KZ,5812,d_249,10.0.29.173,2026-04-12T18:07:34.956823+00:00
tx_3801,card_3,m_7,3786.85,USD,BR,5411,d_88,10.0.181.204,2026-04-12T18:07:44.956832+00:00
tx_3802,card_25,m_195,2079.31,USD,VN,5732,d_478,10.0.139.83,2026-04-12T18:07:54.956842+00:00
tx_3803,card_19,m_126,1192.77,USD,ID,5812,d_2,10.0.246.109,2026-04-12T18:08:04.956851+00:00
tx_3804,card_22,m_93,122.68,USD,KZ,5999,d_378,10.0.145.226,2026-04-12T18:08:14.956860+00:00
tx_3805,card_19,m_154,67.21,USD,DE,5411,d_231,10.0.192.60,2026-04-12T18:08:24.956868+00:00
tx_3806,card_16,m_224,118.64,USD,KZ,5732,d_53,10.0.182.153,2026-04-12T18:08:34.956877+00:00
tx_3807,card_1,m_257,123.60,USD,KZ,5812,d_260,10.0.210.210,2026-04-12T18:08:44.956886+00:00
tx_3808,card_23,m_179,3382.13,USD,VN,7995,d_479,10.0.107.233,2026-04-12T18:08:54.956896+00:00
tx_3809,card_21,m_251,49.80,USD,TR,5732,d_76,10.0.80.233,2026-04-12T18:09:04.956904+00:00
tx_3810,card_19,m_65,178.17,USD,KZ,5411,d_22,10.0.251.57,2026-04-12T18:09:14.956913+00:00
tx_3811,card_10,m_46,33.18,USD,US,5999,d_310,10.0.153.29,2026-04-12T18:09:24.956922+00:00
tx_3812,card_5,m_144,83.45,USD,TR,5812,d_79,10.0.193.251,2026-04-12T18:09:34.956930+00:00
tx_3813,card_6,m_177,146.93,USD,DE,5999,d_422,10.0.102.141,2026-04-12T18:09:44.956939+00:00
tx_3814,card_17,m_45,55.93,USD,KZ,5812,d_159,10.0.254.4,2026-04-12T18:09:54.956947+00:00
tx_3815,card_16,m_105,153.24,USD,KZ,5812,d_9,10.0.248.232,2026-04-12T18:10:04.956956+00:00
tx_3816,card_26,m_192,25.30,USD,TR,5812,d_150,10.0.92.69,2026-04-12T18:10:14.956964+00:00
tx_3817,card_7,m_244,166.90,USD,TR,5999,d_179,10.0.190.90,2026-04-12T18:10:24.956973+00:00
tx_3818,card_13,m_282,141.33,USD,DE,5999,d_445,10.0.9.124,2026-04-12T18:10:34.956982+00:00
tx_3819,card_16,m_70,155.76,USD,TR,5999,d_237,10.0.93.159,2026-04-12T18:10:44.957018+00:00
tx_3820,card_24,m_36,86.83,USD,US,5812,d_251,10.0.132.108,2026-04-12T18:10:54.957027+00:00
